x-coords		 y-coords		 z-coords
2.8637570978061753		5.077976123280377		0.08333333333333333
2.8721555310997546		5.076916098252941		0.08333333333333333
2.8805514000967567		5.075861590590044		0.08333333333333333
2.888945463526401		5.0748206624051635		0.08333333333333333
2.897338505859223		5.073788232535284		0.08333333333333333
2.905731353289971		5.072774999926697		0.08333333333333333
2.9141249838237813		5.071776601371322		0.08333333333333333
2.922520054864638		5.070792651412795		0.08333333333333333
2.930917571164409		5.0698195684327425		0.08333333333333333
2.939318147510826		5.068854905117518		0.08333333333333333
2.947722440968122		5.067885447501556		0.08333333333333333
2.9561309449415227		5.066913774010418		0.08333333333333333
2.9645440415450435		5.065930559697072		0.08333333333333333
2.9729618108065505		5.064928290934271		0.08333333333333333
2.9813843287593156		5.0639041808996845		0.08333333333333333
2.98981130202958		5.062839175237194		0.08333333333333333
2.998242293061792		5.061745122604762		0.08333333333333333
3.006676796311565		5.060606536571447		0.08333333333333333
3.0151139258809803		5.059407959480885		0.08333333333333333
3.02355276987628		5.058168062715418		0.08333333333333333
3.0319922669254162		5.056871572144477		0.08333333333333333
3.0404312119739694		5.055517136684548		0.08333333333333333
3.0488683562761123		5.054113024624237		0.08333333333333333
3.0573025582852695		5.052659989617229		0.08333333333333333
3.0657325623268985		5.0511647435035645		0.08333333333333333
3.07415736542155		5.0496291998636345		0.08333333333333333
3.082576076479554		5.048071004812294		0.08333333333333333
3.090987963979953		5.046494206171117		0.08333333333333333
3.099392632895723		5.044915137372366		0.08333333333333333
3.107790078142564		5.043333715102913		0.08333333333333333
3.116180540212725		5.041773594279939		0.08333333333333333
3.1245648373121786		5.040236067650193		0.08333333333333333
3.132944056192848		5.038737702561021		0.08333333333333333
3.14132004926467		5.037271125570504		0.08333333333333333
3.1496949660836315		5.0358488946652		0.08333333333333333
3.1580715373196333		5.0344738892774155		0.08333333333333333
3.166452842873793		5.033123220746454		0.08333333333333333
3.1748421296512483		5.031812504059908		0.08333333333333333
3.1832427082929033		5.030505911202861		0.08333333333333333
3.191657836519778		5.0291981641050905		0.08333333333333333
3.2000898890585696		5.027855839044915		0.08333333333333333
3.2085404533085553		5.026436367273961		0.08333333333333333
3.217009377631826		5.024947797155274		0.08333333333333333
3.225494270554252		5.023333901106509		0.08333333333333333
3.2339902061616863		5.021582813596673		0.08333333333333333
3.242488212416174		5.019687880204217		0.08333333333333333
3.2509752431565837		5.017647037383983		0.08333333333333333
3.2594331112019796		5.015503214530074		0.08333333333333333
3.2678365007895676		5.013322973640359		0.08333333333333333
3.2761504211406147		5.011228569878916		0.08333333333333333
3.284324595124335		5.009412842826383		0.08333333333333333
3.292286668183104		5.008115023414578		0.08333333333333333
3.299942977359229		5.0076536625555645		0.08333333333333333
